"elpd_diff","se_diff","elpd","se_elpd","p","se_p","ic","se_ic","variable","variable.label","criterion","model","best.model","model.label"
0,0,70.9398192795469,15.2960540711137,17.59234197121,6.49743224122877,-141.879638559094,30.5921081422274,"ca.meq","Ca (meq/100 g)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-3.98977559637563,3.51827660826527,67.8417100283496,12.2507046975802,11.1980262643696,3.9278678869397,-135.683420056699,24.5014093951604,"ca.meq","Ca (meq/100 g)","WAIC","strip.random","No","Strip random effects"
-4.06040592094701,4.15877264514426,67.7710797037782,12.0820745791302,8.26459056899854,3.07831799143936,-135.542159407556,24.1641491582605,"ca.meq","Ca (meq/100 g)","WAIC","simple","No","Fixed effects only"
-3.98977559637563,3.51827660826527,67.8417100283496,12.2507046975802,11.1980262643696,3.9278678869397,-135.683420056699,24.5014093951604,"ca.meq","Ca (meq/100 g)","WAIC","strip.random","No","Strip random effects"
-3.19081654569622,4.59321810919742,67.6238505203443,12.1834981080994,8.41181975243247,3.18783990043643,-135.247701040689,24.3669962161989,"ca.meq","Ca (meq/100 g)","LOO","simple","No","Fixed effects only"
-3.38863267848273,3.81269857702505,67.4260343875578,12.5294298212826,11.6137019051614,4.22484805845659,-134.852068775116,25.0588596425653,"ca.meq","Ca (meq/100 g)","LOO","strip.random","No","Strip random effects"
0,0,44.2202112304156,18.3441729457902,10.9986509816748,5.76542509553151,-88.4404224608313,36.6883458915804,"mg.meq","Mg (meq/100 g)","WAIC","simple","Yes","Fixed effects only"
-1.06017688202663,0.333233102624891,43.1600343483891,18.478658748497,12.4995322286176,6.37757814381106,-86.3200686967781,36.957317496994,"mg.meq","Mg (meq/100 g)","WAIC","strip.random","No","Strip random effects"
-1.48102710473152,1.77417613287227,42.7391841256842,19.2283484458916,15.9768552611856,7.46868917686369,-85.4783682513683,38.4566968917832,"mg.meq","Mg (meq/100 g)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,43.7423710026426,18.7232862639452,11.4764912094479,6.16963605458417,-87.4847420052851,37.4465725278903,"mg.meq","Mg (meq/100 g)","LOO","simple","Yes","Fixed effects only"
-1.17669447261446,0.37694178120975,42.5656765300281,18.9239775434773,13.0938900469785,6.84836513448276,-85.1313530600562,37.8479550869546,"mg.meq","Mg (meq/100 g)","LOO","strip.random","No","Strip random effects"
-2.1313805899082,2.12554057150475,41.6109904127344,20.0587751625605,17.1050489741353,8.32976424538736,-83.2219808254688,40.1175503251211,"mg.meq","Mg (meq/100 g)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,106.777097065548,7.69647967935318,16.9384329187917,2.73539078741324,-213.554194131096,15.3929593587064,"tn.percent","TN (%)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-11.0039798595285,5.20638937366472,96.4186143082774,8.55471824113773,12.3741314173678,2.29287897378386,-192.837228616555,17.1094364822755,"tn.percent","TN (%)","WAIC","strip.random","No","Strip random effects"
-26.445724876354,6.34378982897511,80.9768692914519,7.26226053290814,6.77946138360108,1.12775039571299,-161.953738582904,14.5245210658163,"tn.percent","TN (%)","WAIC","simple","No","Fixed effects only"
-11.0039798595285,5.20638937366472,96.4186143082774,8.55471824113773,12.3741314173678,2.29287897378386,-192.837228616555,17.1094364822755,"tn.percent","TN (%)","WAIC","strip.random","No","Strip random effects"
-10.7293113828851,5.22373629940933,96.0578594599589,8.63148068226635,12.7348862656863,2.37848293021992,-192.115718919918,17.2629613645327,"tn.percent","TN (%)","LOO","strip.random","No","Strip random effects"
-25.8615229855488,6.39937909392768,80.9256478572952,7.27412333823493,6.83068281775773,1.13995366953493,-161.85129571459,14.5482466764699,"tn.percent","TN (%)","LOO","simple","No","Fixed effects only"
0,0,120.307544621938,10.2622867332052,15.209221275217,3.54208362787898,-240.615089243877,20.5245734664103,"tc.percent","TC (%)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-1.35484125492237,1.16270369864511,118.952703367016,10.5706154742887,13.2567388716807,3.44131791423418,-237.905406734032,21.1412309485775,"tc.percent","TC (%)","WAIC","strip.random","No","Strip random effects"
-6.29173814791455,3.36482911741003,114.015806474024,11.5480898220922,8.10717009640063,2.65711865899497,-228.031612948048,23.0961796441845,"tc.percent","TC (%)","WAIC","simple","No","Fixed effects only"
0,0,119.776703419981,10.4085898454882,15.7400624771746,3.68964253082984,-239.553406839961,20.8171796909764,"tc.percent","TC (%)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-1.23949342016327,1.16306372396849,118.537209999817,10.7136512064929,13.6722322388792,3.59454902893278,-237.074419999635,21.4273024129858,"tc.percent","TC (%)","LOO","strip.random","No","Strip random effects"
-5.86997085780511,3.36852158991642,113.906732562176,11.6087981503863,8.21624400824874,2.72262470024614,-227.813465124351,23.2175963007725,"tc.percent","TC (%)","LOO","simple","No","Fixed effects only"
0,0,86.187175854678,10.0584542804326,15.4782462750251,3.46208446521897,-172.374351709356,20.1169085608653,"toc.percent","SOC (%)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-5.79374169960124,3.04436974587317,80.3934341550768,11.5092410441432,10.9956565882724,3.27117769168698,-160.786868310154,23.0184820882865,"toc.percent","SOC (%)","WAIC","strip.random","No","Strip random effects"
-5.84863179174264,3.19575531520274,80.3385440629354,11.2984084593474,8.03489080088885,2.44355174696099,-160.677088125871,22.5968169186948,"toc.percent","SOC (%)","WAIC","simple","No","Fixed effects only"
0,0,85.6600815023339,10.1963689285247,16.0053406273693,3.60072986046952,-171.320163004668,20.3927378570493,"toc.percent","SOC (%)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-5.43285579954853,3.19689156635092,80.2272257027854,11.3520531479269,8.1462091610389,2.49971464760974,-160.454451405571,22.7041062958539,"toc.percent","SOC (%)","LOO","simple","No","Fixed effects only"
-5.57240945026026,3.09953392216969,80.0876720520736,11.6514752319668,11.3014186912756,3.40980482738874,-160.175344104147,23.3029504639336,"toc.percent","SOC (%)","LOO","strip.random","No","Strip random effects"
0,0,-17.3687391928661,11.6023631743937,11.033509619125,3.41417676200077,34.7374783857322,23.2047263487874,"poc.percent","POC (%)","WAIC","strip.random","Yes","Strip random effects"
-0.360054565412722,1.34605993872737,-17.7287937582788,11.9070062572673,8.08625496758498,3.19315809582004,35.4575875165577,23.8140125145346,"poc.percent","POC (%)","WAIC","simple","No","Fixed effects only"
-0.838840450860999,0.286620408958866,-18.2075796437271,11.5881796842739,12.293612209011,3.75577856145811,36.4151592874542,23.1763593685477,"poc.percent","POC (%)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,-17.6748068346172,11.75081469408,11.3395772608761,3.56666798642023,35.3496136692344,23.5016293881599,"poc.percent","POC (%)","LOO","strip.random","Yes","Strip random effects"
-0.173610962595451,1.35453826314083,-17.8484177972126,11.9953028028823,8.20587900651879,3.28585177399677,35.6968355944253,23.9906056057645,"poc.percent","POC (%)","LOO","simple","No","Fixed effects only"
-0.90082013402777,0.291917913880859,-18.575626968645,11.7529633870882,12.6616595339289,3.92432066644878,37.1512539372899,23.5059267741764,"poc.percent","POC (%)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,-54.3975937428741,6.32572514576417,6.41897886673722,1.0365464210895,108.795187485748,12.6514502915283,"g475mm",">= 4.75 mm","WAIC","simple","Yes","Fixed effects only"
-1.19890732200449,0.460100369700489,-55.5965010648786,6.47679385167268,8.1948957332591,1.38449474262151,111.193002129757,12.9535877033454,"g475mm",">= 4.75 mm","WAIC","strip.random","No","Strip random effects"
