model,model.label,variable,variable.label,variable.mean,treatment,full.treatment.name,posterior.mean,X5,X95,X25,X75
strip.random,Strip random effects,cn.ratio,C:N Ratio,14.45771854,E,Seedbank,15.11386443,14.07214093,16.2221306,14.74061545,15.54706871
strip.random,Strip random effects,cn.ratio,C:N Ratio,14.45771854,R,Reference,13.69275171,12.17998299,15.46077475,13.12646261,14.34736263
strip.plot.random,Strip and plot random effects,cn.ratio,C:N Ratio,14.45771854,A,Balled-and-burlapped,14.34259637,13.1642569,15.59088119,13.91911566,14.83617599
strip.plot.random,Strip and plot random effects,cn.ratio,C:N Ratio,14.45771854,B,Bareroot,13.8995523,12.88887117,15.03331372,13.46058862,14.26970459
strip.plot.random,Strip and plot random effects,cn.ratio,C:N Ratio,14.45771854,C,Seedling,15.19771236,14.06852501,16.3738792,14.76213229,15.64809172
strip.plot.random,Strip and plot random effects,cn.ratio,C:N Ratio,14.45771854,D,Acorn,14.40306771,13.23713026,15.6372392,13.96928314,14.87792832
strip.plot.random,Strip and plot random effects,cn.ratio,C:N Ratio,14.45771854,E,Seedbank,15.09727271,14.00284379,16.27105631,14.68104152,15.55727437
strip.plot.random,Strip and plot random effects,cn.ratio,C:N Ratio,14.45771854,R,Reference,13.67675948,12.38914269,15.0721062,13.19068979,14.15198151
simple,Fixed effects only,tc.stock,TC (Mg/ha),110.4813095,A,Balled-and-burlapped,114.6373802,109.8763909,119.6483308,112.9257634,116.9163241
simple,Fixed effects only,tc.stock,TC (Mg/ha),110.4813095,B,Bareroot,106.5995454,101.7778506,111.6067412,104.7031508,108.713365
simple,Fixed effects only,tc.stock,TC (Mg/ha),110.4813095,C,Seedling,108.2938556,103.5561586,113.2904339,106.4364077,110.376965
simple,Fixed effects only,tc.stock,TC (Mg/ha),110.4813095,D,Acorn,96.18532678,91.38523479,101.1741218,94.34905113,98.33492148
simple,Fixed effects only,tc.stock,TC (Mg/ha),110.4813095,E,Seedbank,112.6700105,107.9563522,117.6960522,110.8533033,114.8339418
simple,Fixed effects only,tc.stock,TC (Mg/ha),110.4813095,R,Reference,123.7828658,118.9662232,128.6565247,121.9122382,125.8571976
strip.random,Strip random effects,tc.stock,TC (Mg/ha),110.4813095,A,Balled-and-burlapped,114.2420044,105.6007041,123.4983043,111.060158,117.6089276
strip.random,Strip random effects,tc.stock,TC (Mg/ha),110.4813095,B,Bareroot,106.5511485,99.26494617,114.3187524,103.8442418,109.5057576
strip.random,Strip random effects,tc.stock,TC (Mg/ha),110.4813095,C,Seedling,108.181664,100.7169377,115.9586718,105.5182009,111.2463218
strip.random,Strip random effects,tc.stock,TC (Mg/ha),110.4813095,D,Acorn,95.67183033,87.89472685,103.9948156,92.985955,98.98866015
strip.random,Strip random effects,tc.stock,TC (Mg/ha),110.4813095,E,Seedbank,112.5089605,104.9909794,120.428442,109.8629836,115.7261294
strip.random,Strip random effects,tc.stock,TC (Mg/ha),110.4813095,R,Reference,123.7327153,111.6098331,137.2690803,119.4702173,128.0758053
strip.plot.random,Strip and plot random effects,tc.stock,TC (Mg/ha),110.4813095,A,Balled-and-burlapped,114.3564791,104.8446826,124.7280265,110.987357,118.3720646
strip.plot.random,Strip and plot random effects,tc.stock,TC (Mg/ha),110.4813095,B,Bareroot,106.3533941,98.27126398,115.3739178,103.4532112,109.9739366
strip.plot.random,Strip and plot random effects,tc.stock,TC (Mg/ha),110.4813095,C,Seedling,108.1591094,99.75255393,117.1166427,104.8867131,111.4393111
strip.plot.random,Strip and plot random effects,tc.stock,TC (Mg/ha),110.4813095,D,Acorn,95.77190201,87.66152619,105.0727111,92.68694157,99.2260422
strip.plot.random,Strip and plot random effects,tc.stock,TC (Mg/ha),110.4813095,E,Seedbank,112.5659288,104.0116745,121.7715021,109.1541427,115.8675064
strip.plot.random,Strip and plot random effects,tc.stock,TC (Mg/ha),110.4813095,R,Reference,123.64509,111.4120249,136.7416265,119.4048351,128.2766972
simple,Fixed effects only,toc.stock,SOC (Mg/ha),85.28119101,A,Balled-and-burlapped,83.43457111,79.39945166,87.70468696,81.76339161,85.12404879
simple,Fixed effects only,toc.stock,SOC (Mg/ha),85.28119101,B,Bareroot,79.79096158,75.66448525,84.00087648,78.27761825,81.64370259
simple,Fixed effects only,toc.stock,SOC (Mg/ha),85.28119101,C,Seedling,81.91403571,77.77530499,86.11517711,80.3096363,83.7035968
simple,Fixed effects only,toc.stock,SOC (Mg/ha),85.28119101,D,Acorn,74.13742826,70.19726,78.58522706,72.58654124,75.98017061
simple,Fixed effects only,toc.stock,SOC (Mg/ha),85.28119101,E,Seedbank,90.71156072,86.54323581,94.87170536,89.07969556,92.46721958
simple,Fixed effects only,toc.stock,SOC (Mg/ha),85.28119101,R,Reference,101.0490095,96.96098838,105.3149125,99.40521945,102.8042403
strip.random,Strip random effects,toc.stock,SOC (Mg/ha),85.28119101,A,Balled-and-burlapped,83.34833238,77.54778213,89.47398124,81.22992352,85.7435637
strip.random,Strip random effects,toc.stock,SOC (Mg/ha),85.28119101,B,Bareroot,79.77041689,74.76840644,85.28365779,77.62394653,81.74204385
strip.random,Strip random effects,toc.stock,SOC (Mg/ha),85.28119101,C,Seedling,81.82904378,76.6330056,87.29431984,79.84940618,83.98669489
strip.random,Strip random effects,toc.stock,SOC (Mg/ha),85.28119101,D,Acorn,74.07499064,68.49258503,79.77075343,71.99508092,76.36612514
strip.random,Strip random effects,toc.stock,SOC (Mg/ha),85.28119101,E,Seedbank,90.62802307,85.23167088,96.34121908,88.59517434,92.86370838
strip.random,Strip random effects,toc.stock,SOC (Mg/ha),85.28119101,R,Reference,100.9222075,92.83523266,109.6838579,98.27324757,103.9410819
strip.plot.random,Strip and plot random effects,toc.stock,SOC (Mg/ha),85.28119101,A,Balled-and-burlapped,83.25290782,75.01916528,92.25689279,80.08989815,86.58821077
strip.plot.random,Strip and plot random effects,toc.stock,SOC (Mg/ha),85.28119101,B,Bareroot,79.64868079,72.04339693,88.00349748,76.56775141,82.62608101
strip.plot.random,Strip and plot random effects,toc.stock,SOC (Mg/ha),85.28119101,C,Seedling,81.76676862,73.99581935,90.06062959,78.92407484,85.07055296
strip.plot.random,Strip and plot random effects,toc.stock,SOC (Mg/ha),85.28119101,D,Acorn,74.00915537,66.57531227,82.37062375,71.37889288,77.38967083
strip.plot.random,Strip and plot random effects,toc.stock,SOC (Mg/ha),85.28119101,E,Seedbank,90.58721175,82.2697468,99.86403832,87.27069911,93.88231713
strip.plot.random,Strip and plot random effects,toc.stock,SOC (Mg/ha),85.28119101,R,Reference,100.9218209,90.16790636,112.8006404,97.06438791,105.2243409
simple,Fixed effects only,maoc.stock,MAOC (Mg/ha),68.22668475,A,Balled-and-burlapped,67.39489319,63.6014596,71.41763711,65.89914398,69.05175108
simple,Fixed effects only,maoc.stock,MAOC (Mg/ha),68.22668475,B,Bareroot,63.83366681,60.07263311,67.86246944,62.40407328,65.57089467
simple,Fixed effects only,maoc.stock,MAOC (Mg/ha),68.22668475,C,Seedling,67.00029619,63.12457507,70.90786925,65.588343,68.73986943
simple,Fixed effects only,maoc.stock,MAOC (Mg/ha),68.22668475,D,Acorn,58.53086274,54.79018434,62.49894807,57.048673,60.17150008
simple,Fixed effects only,maoc.stock,MAOC (Mg/ha),68.22668475,E,Seedbank,72.79566543,68.94554371,76.75357174,71.36037406,74.5233686
simple,Fixed effects only,maoc.stock,MAOC (Mg/ha),68.22668475,R,Reference,79.07616137,75.35518809,83.10135638,77.57224714,80.69484281
strip.random,Strip random effects,maoc.stock,MAOC (Mg/ha),68.22668475,A,Balled-and-burlapped,67.31097325,61.93619052,72.67974818,65.16169981,69.25400451
strip.random,Strip random effects,maoc.stock,MAOC (Mg/ha),68.22668475,B,Bareroot,63.80157099,59.13501872,68.73710529,62.11486854,65.87781593
strip.random,Strip random effects,maoc.stock,MAOC (Mg/ha),68.22668475,C,Seedling,66.98671036,62.18705685,72.03117688,65.18205862,68.99205446
strip.random,Strip random effects,maoc.stock,MAOC (Mg/ha),68.22668475,D,Acorn,58.82764426,53.95628698,64.11297442,56.81340292,60.75871758
strip.random,Strip random effects,maoc.stock,MAOC (Mg/ha),68.22668475,E,Seedbank,72.75788751,67.79452157,78.04049277,70.88657358,74.81377305
strip.random,Strip random effects,maoc.stock,MAOC (Mg/ha),68.22668475,R,Reference,79.13969241,72.19432968,86.6105484,76.62709443,81.58831353
strip.plot.random,Strip and plot random effects,maoc.stock,MAOC (Mg/ha),68.22668475,A,Balled-and-burlapped,67.18561229,59.13900628,76.26393615,64.27854123,70.67966478
strip.plot.random,Strip and plot random effects,maoc.stock,MAOC (Mg/ha),68.22668475,B,Bareroot,63.74640216,56.33515143,71.83694122,60.77656146,66.64164241
strip.plot.random,Strip and plot random effects,maoc.stock,MAOC (Mg/ha),68.22668475,C,Seedling,66.84878367,58.98225418,75.34650176,63.87164434,70.05186786
strip.plot.random,Strip and plot random effects,maoc.stock,MAOC (Mg/ha),68.22668475,D,Acorn,58.53718202,51.31383362,66.54920874,55.77654911,61.5933185
strip.plot.random,Strip and plot random effects,maoc.stock,MAOC (Mg/ha),68.22668475,E,Seedbank,72.58899593,64.65214244,81.74787339,69.49257216,75.95622159
strip.plot.random,Strip and plot random effects,maoc.stock,MAOC (Mg/ha),68.22668475,R,Reference,78.87582402,68.6126583,90.38996418,74.9945338,82.83892614
simple,Fixed effects only,poc.stock,POC (Mg/ha),17.05450626,A,Balled-and-burlapped,15.87934431,13.96482188,18.15134157,15.16404658,16.84792031
simple,Fixed effects only,poc.stock,POC (Mg/ha),17.05450626,B,Bareroot,15.79185741,13.85651411,18.02499452,15.09959005,16.79241632
simple,Fixed effects only,poc.stock,POC (Mg/ha),17.05450626,C,Seedling,14.75216166,12.84482675,17.03734751,14.05084312,15.75441941
simple,Fixed effects only,poc.stock,POC (Mg/ha),17.05450626,D,Acorn,15.45300263,13.51025168,17.72440582,14.7313762,16.42914369
simple,Fixed effects only,poc.stock,POC (Mg/ha),17.05450626,E,Seedbank,17.75595388,15.80152462,20.00178911,16.99130965,18.69924377
simple,Fixed effects only,poc.stock,POC (Mg/ha),17.05450626,R,Reference,21.84003898,19.86432455,24.05430556,21.08919534,22.79768312
strip.random,Strip random effects,poc.stock,POC (Mg/ha),17.05450626,A,Balled-and-burlapped,15.84929833,12.87952556,19.44490431,14.78025872,17.22160378
strip.random,Strip random effects,poc.stock,POC (Mg/ha),17.05450626,B,Bareroot,15.71477036,13.08465576,18.85590771,14.77365107,16.97965798
strip.random,Strip random effects,poc.stock,POC (Mg/ha),17.05450626,C,Seedling,14.66992137,12.11763835,17.80937297,13.70243283,15.87986754
strip.random,Strip random effects,poc.stock,POC (Mg/ha),17.05450626,D,Acorn,14.97881736,12.08123689,18.46488096,13.98331593,16.39060509
strip.random,Strip random effects,poc.stock,POC (Mg/ha),17.05450626,E,Seedbank,17.66298013,14.82404284,20.96791541,16.65769497,19.00773999
strip.random,Strip random effects,poc.stock,POC (Mg/ha),17.05450626,R,Reference,21.7591425,16.98375596,27.70236814,20.21622121,23.70297233
strip.plot.random,Strip and plot random effects,poc.stock,POC (Mg/ha),17.05450626,A,Balled-and-burlapped,15.84986169,12.74089105,19.70286608,14.67384812,17.23986747
strip.plot.random,Strip and plot random effects,poc.stock,POC (Mg/ha),17.05450626,B,Bareroot,15.6414253,12.87040147,19.15282927,14.70157467,17.08826327
strip.plot.random,Strip and plot random effects,poc.stock,POC (Mg/ha),17.05450626,C,Seedling,14.64592386,11.99083477,17.91243944,13.70332639,15.99689238
strip.plot.random,Strip and plot random effects,poc.stock,POC (Mg/ha),17.05450626,D,Acorn,14.96562161,11.98818586,18.67660882,14.06171942,16.61324869
strip.plot.random,Strip and plot random effects,poc.stock,POC (Mg/ha),17.05450626,E,Seedbank,17.63806175,14.65630675,21.20126196,16.54746806,19.05962471
strip.plot.random,Strip and plot random effects,poc.stock,POC (Mg/ha),17.05450626,R,Reference,21.86368835,16.77854692,27.61969226,20.03938855,23.61893177
simple,Fixed effects only,tic.stock,TIC (Mg/ha),25.20011847,A,Balled-and-burlapped,31.12867642,28.86025888,33.44431798,30.31763307,32.20526073
simple,Fixed effects only,tic.stock,TIC (Mg/ha),25.20011847,B,Bareroot,26.72511467,24.53212573,29.15416992,25.89328289,27.77857325
simple,Fixed effects only,tic.stock,TIC (Mg/ha),25.20011847,C,Seedling,26.25968691,24.02968487,28.60849339,25.43855939,27.29911457
simple,Fixed effects only,tic.stock,TIC (Mg/ha),25.20011847,D,Acorn,21.91979307,19.74485511,24.36982973,21.12312814,23.01997866
simple,Fixed effects only,tic.stock,TIC (Mg/ha),25.20011847,E,Seedbank,21.8408873,19.63670858,24.24203113,21.03227888,22.90258029
simple,Fixed effects only,tic.stock,TIC (Mg/ha),25.20011847,R,Reference,22.62167068,20.44038055,25.06287988,21.76508258,23.63542093
strip.random,Strip random effects,tic.stock,TIC (Mg/ha),25.20011847,A,Balled-and-burlapped,30.5978016,26.0714859,35.91747427,28.98870551,32.55181029
strip.random,Strip random effects,tic.stock,TIC (Mg/ha),25.20011847,B,Bareroot,26.60585502,23.08463963,30.64528982,25.2950045,28.13879129
strip.random,Strip random effects,tic.stock,TIC (Mg/ha),25.20011847,C,Seedling,26.15253492,22.66858933,30.13324598,24.94144535,27.77935955
strip.random,Strip random effects,tic.stock,TIC (Mg/ha),25.20011847,D,Acorn,21.46727472,18.00205538,25.63716665,20.27504403,23.180682
strip.random,Strip random effects,tic.stock,TIC (Mg/ha),25.20011847,E,Seedbank,21.76227543,18.74570221,25.51341775,20.55486034,23.12077458
strip.random,Strip random effects,tic.stock,TIC (Mg/ha),25.20011847,R,Reference,22.69563181,18.20328164,28.17215452,21.01346256,24.55313751
strip.plot.random,Strip and plot random effects,tic.stock,TIC (Mg/ha),25.20011847,A,Balled-and-burlapped,30.54507097,24.97891533,37.63652629,28.68190172,33.34406968
strip.plot.random,Strip and plot random effects,tic.stock,TIC (Mg/ha),25.20011847,B,Bareroot,26.52615071,21.85974904,32.32396508,24.71737742,28.59313142
strip.plot.random,Strip and plot random effects,tic.stock,TIC (Mg/ha),25.20011847,C,Seedling,26.01932979,21.58483158,31.40846409,24.27959284,28.07194139
strip.plot.random,Strip and plot random effects,tic.stock,TIC (Mg/ha),25.20011847,D,Acorn,21.61908993,17.50832596,26.62035239,20.12231122,23.58696736
strip.plot.random,Strip and plot random effects,tic.stock,TIC (Mg/ha),25.20011847,E,Seedbank,21.79835316,17.89149586,26.50880295,20.24470081,23.54601845
strip.plot.random,Strip and plot random effects,tic.stock,TIC (Mg/ha),25.20011847,R,Reference,22.61581997,17.67968636,28.40102019,20.63890822,24.52780989
